source,scope,family,condition,k,recall,recall_ci95_low,recall_ci95_high,violation_rate,violation_ci95_low,violation_ci95_high,delta_recall_vs_semantic,delta_violation_vs_semantic,delta_recall_vs_main,delta_recall_vs_main_ci95_low,delta_recall_vs_main_ci95_high,delta_violation_vs_main,delta_violation_vs_main_ci95_low,delta_violation_vs_main_ci95_high,selected_or_correct_numerator,violation_denominator
sgfn_official_full_l160_confirmatory,global_topk_family_slice,proximity,semantic_only,50,0.4988674971687429,0.4616151467728212,0.5333130267032186,0.0026872690628149142,0.0009848740004311284,0.005091179067514896,,,-0.06908267270668178,-0.0822940326847139,-0.056997380102652095,0.0021426067534467226,0.0006902922444951348,0.003916209402139404,8,2977
sgfn_official_full_l160_confirmatory,global_topk_family_slice,proximity,semantic_only,100,0.8652321630804077,0.8321843093990711,0.8966508559343349,0.01589625601338632,0.012329774844146556,0.019862739064687152,,,-0.036806342015854976,-0.04773172549220273,-0.027581351237554265,0.01509002113029038,0.011536843078778912,0.018856869812845956,152,9562
sgfn_official_full_l160_confirmatory,global_topk_family_slice,proximity,family_conditional_risk,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,2
sgfn_official_full_l160_confirmatory,global_topk_family_slice,proximity,family_conditional_risk,10,0.013590033975084938,0.007611241217798595,0.020812242290213553,0.0,0.0,0.0,0.006795016987542469,0.0,,,,,,,0,42
sgfn_official_full_l160_confirmatory,global_topk_family_slice,proximity,family_conditional_risk,20,0.1217440543601359,0.10021761040864945,0.14285714285714285,0.0,0.0,0.0,0.03850509626274065,0.0,,,,,,,0,443
sgfn_official_full_l160_confirmatory,global_topk_family_slice,proximity,family_conditional_risk,50,0.5679501698754247,0.5289983649160392,0.6052791483918128,0.0005446623093681918,0.0,0.0017184729437133002,0.06908267270668178,-0.0021426067534467226,,,,,,,2,3672
sgfn_official_full_l160_confirmatory,global_topk_family_slice,proximity,family_conditional_risk,100,0.9020385050962627,0.8706286760912186,0.9300407779795596,0.0008062348830959419,0.0002657872104486823,0.0015908861378039548,0.036806342015854976,-0.01509002113029038,,,,,,,9,11163
sgfn_official_full_l160_confirmatory,global_topk_family_slice,proximity,pooled_calibration,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
sgfn_official_full_l160_confirmatory,global_topk_family_slice,proximity,pooled_calibration,10,0.013023782559456399,0.007131466228612222,0.020009656652360507,0.0,0.0,0.0,0.00622876557191393,0.0,-0.0005662514156285388,-0.0036191464379908694,0.002210687174030054,0.0,0.0,0.0,0,39
sgfn_official_full_l160_confirmatory,global_topk_family_slice,proximity,pooled_calibration,20,0.11834654586636467,0.09777694235588973,0.138799159171944,0.0,0.0,0.0,0.035107587768969425,0.0,-0.0033975084937712258,-0.009674137670433205,0.0031752070168687405,0.0,0.0,0.0,0,394
