source,scope,family,condition,k,recall,recall_ci95_low,recall_ci95_high,violation_rate,violation_ci95_low,violation_ci95_high,delta_recall_vs_semantic,delta_violation_vs_semantic,delta_recall_vs_main,delta_recall_vs_main_ci95_low,delta_recall_vs_main_ci95_high,delta_violation_vs_main,delta_violation_vs_main_ci95_low,delta_violation_vs_main_ci95_high,selected_or_correct_numerator,violation_denominator
3dssg_official_full_l160_confirmatory,global_topk_family_slice,proximity,reciprocal_rank_fusion,5,0.1738391845979615,0.15192459683252219,0.195987142824885,0.0,0.0,0.0,0.1347678369195923,-0.004524886877828055,0.12627406568516422,0.10145171571690272,0.1496132143318151,0.0,0.0,0.0,0,1421
3dssg_official_full_l160_confirmatory,global_topk_family_slice,proximity,reciprocal_rank_fusion,10,0.289920724801812,0.2605541241008281,0.31834355733662145,0.0,0.0,0.0,0.06455266138165347,-0.0016406890894175555,0.05209513023782561,0.02175867279910319,0.08214023324517036,0.0,0.0,0.0,0,2847
3dssg_official_full_l160_confirmatory,global_topk_family_slice,proximity,reciprocal_rank_fusion,20,0.4909399773499434,0.45972204264232425,0.5230502331096558,0.0,0.0,0.0,-0.08097395243488109,-0.0023747328425552127,-0.10362400906002261,-0.13915421551317053,-0.06541732406784385,-0.00023228803716608595,-0.0007401878276162929,0.0,0,5620
3dssg_official_full_l160_confirmatory,global_topk_family_slice,proximity,reciprocal_rank_fusion,50,0.855039637599094,0.8243144103471417,0.8867403134672796,0.00046747175691468643,7.754883656153884e-05,0.0010168720190729984,-0.05379388448471123,-0.010402093460476618,-0.06511891279728199,-0.08769002529482707,-0.04324888265642807,-0.00016493931027898947,-0.00040336029489039293,-3.266018987423206e-06,6,12835
3dssg_official_full_l160_confirmatory,global_topk_family_slice,proximity,reciprocal_rank_fusion,100,0.9818799546998868,0.9714746621093487,0.9908990071362085,0.0031727055361412543,0.002106306471580156,0.004463682445346263,0.007927519818799578,-0.02397052385671899,0.0022650056625141968,-0.007497658506126876,0.012849076012329423,0.0001800112310624759,-0.00044563769363164645,0.0008281648467169687,69,21748
3dssg_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,semantic_only,5,0.13333333333333333,0.09523444347063978,0.17647955523672884,0.010752688172043012,0.0,0.02931835600689787,,,-0.01282051282051283,-0.025351186112274823,-0.002731501993797066,0.007547559966914807,0.0,0.025125559799755826,3,279
3dssg_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,semantic_only,10,0.3153846153846154,0.25748354775597315,0.378548644338118,0.01116751269035533,0.004779320306726298,0.01929081331996237,,,-0.010256410256410275,-0.021475706278876,-0.002325312230835479,0.0072650736659650855,0.0023161951993110877,0.012587663582739272,11,985
3dssg_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,semantic_only,20,0.5256410256410257,0.4545399912587412,0.6046757287913527,0.027507405840033854,0.020187437841521598,0.034643008027038444,,,-0.01025641025641022,-0.021956626216508488,-0.002358213747896207,0.02175555703148825,0.01571812514085919,0.02804668636408323,65,2363
3dssg_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,semantic_only,50,0.7461538461538462,0.6910700767463714,0.807497635972349,0.06699112510735757,0.05894580876506099,0.07569360040838789,,,-0.012820512820512775,-0.02711822289156627,0.0,0.045340245540375156,0.03940208189102953,0.051547155469658226,468,6986
3dssg_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,semantic_only,100,0.9307692307692308,0.8969809364281727,0.9626447503860011,0.11989100817438691,0.11187740540503124,0.12792106644598697,,,-0.01025641025641022,-0.02094280026334767,-0.00225150150150148,0.06389466135093809,0.058903698519503646,0.0689622641209673,1980,16515
