source,scope,family,condition,k,recall,recall_ci95_low,recall_ci95_high,violation_rate,violation_ci95_low,violation_ci95_high,delta_recall_vs_semantic,delta_violation_vs_semantic,delta_recall_vs_main,delta_recall_vs_main_ci95_low,delta_recall_vs_main_ci95_high,delta_violation_vs_main,delta_violation_vs_main_ci95_low,delta_violation_vs_main_ci95_high,selected_or_correct_numerator,violation_denominator
3dssg_official_full_l160_confirmatory,within_family,support_contact,reciprocal_rank_fusion,10,0.76431718061674,0.7361275012125434,0.7891359017236944,0.04069343065693431,0.03467153284671533,0.047627737226277375,-0.061123348017621204,-0.004562043795620439,-0.06662995594713661,-0.0825701521879462,-0.05202380952380957,-0.006204379562043796,-0.011313868613138683,-0.0007299270072992706,223,5480
3dssg_official_full_l160_confirmatory,within_family,support_contact,reciprocal_rank_fusion,20,0.8810572687224669,0.8578743009343796,0.9021897412909836,0.04908759124087591,0.04388686131386861,0.054655565693430656,-0.02312775330396477,-0.004653284671532851,-0.03248898678414103,-0.043883188482248016,-0.02080639802581033,-0.008394160583941608,-0.012135036496350365,-0.004744525547445255,538,10960
3dssg_official_full_l160_confirmatory,within_family,support_contact,reciprocal_rank_fusion,50,0.9664096916299559,0.95464475042427,0.9762824048538334,0.05489051094890511,0.05109397810218978,0.05883302919708029,0.0,0.006277372262773723,-0.008259911894273109,-0.01654241470641272,-0.0005530364313282272,-0.000401459854014595,-0.0022992700729927013,0.0016788321167883202,1504,27400
3dssg_official_full_l160_confirmatory,within_family,support_contact,reciprocal_rank_fusion,100,0.9922907488986784,0.9878180455392593,0.9961797123702678,0.04560266617293094,0.042962234121818724,0.048244533488586275,0.0016519823788546661,0.0044251064617663385,0.0,0.0,0.0,0.00037030179596371504,-0.0004225518121007939,0.0011508153214535143,2463,54010
3dssg_official_full_l160_confirmatory,within_family,proximity,semantic_only,5,0.48074745186862966,0.4498957325062651,0.5157994372246554,0.00145985401459854,0.0,0.0036496350364963502,,,-0.01245753114382786,-0.018252896326957778,-0.007098720951179961,0.00145985401459854,0.0,0.0036496350364963502,4,2740
3dssg_official_full_l160_confirmatory,within_family,proximity,semantic_only,10,0.7225368063420159,0.6818019122947536,0.7624250188176712,0.0032846715328467154,0.0016423357664233577,0.005291970802919708,,,-0.010758776896942157,-0.015909543386079188,-0.006029211591117999,0.0029197080291970805,0.00145985401459854,0.004744525547445255,18,5480
3dssg_official_full_l160_confirmatory,within_family,proximity,semantic_only,20,0.8742921857304643,0.8377487748027731,0.9096299280595634,0.011405109489051095,0.008576642335766424,0.014600821167883209,,,-0.011891279728199367,-0.017630108369238784,-0.006614900646035743,0.010310218978102189,0.007661952554744527,0.013412408759124089,125,10960
3dssg_official_full_l160_confirmatory,within_family,proximity,semantic_only,50,0.9813137032842583,0.9677803632988597,0.9921999026988273,0.040728100113765646,0.034838008752134574,0.04649245552590618,,,-0.003963759909399678,-0.007752285293545621,-0.0011273007106393064,0.030299582859309823,0.02579123063226463,0.03503007228667306,1074,26370
3dssg_official_full_l160_confirmatory,within_family,proximity,semantic_only,100,1.0,1.0,1.0,0.058030862855900894,0.05059805671337737,0.06536539323798914,,,0.0,0.0,0.0,0.0,0.0,0.0,2136,36808
3dssg_official_full_l160_confirmatory,within_family,proximity,family_conditional_risk,5,0.4932049830124575,0.4614032030761775,0.5293761732148298,0.0,0.0,0.0,0.01245753114382786,-0.00145985401459854,,,,,,,0,2740
