audit_id,sufficient,subject_points,object_points,scale_m,center_dz_m,center_dz_norm,bbox_gap_m,bbox_gap_norm,xy_overlap_ratio,local_object_points,local_vertical_gap_m,local_vertical_gap_norm,subject_vertical_aspect
PV-0175,True,1800,1244,4.002212293685471,-1.0313745,-0.25770109737238606,0.10000000000000009,0.02498618080749391,0.9173202985260709,1244,-1.50566265,-0.3762075920799039,0.026896124031007756
PV-0176,True,130,1800,1.226351804316584,0.78,0.6360328229261056,1.4005623016284066,1.1420558902417939,0.0,0,,,4.258333333333334
PV-0177,True,1800,1016,2.296253914380041,-0.18467999999999996,-0.08042664569604498,0.007262500000000172,0.0031627599868287878,1.0,1016,-0.4060759999999999,-0.17684281231138813,0.0635909395973154
PV-0178,True,1035,1800,2.434967839588561,0.629586,0.25856029380099815,0.0,0.0,0.7984319515682866,1317,-0.020000000000000018,-0.008213660843824303,0.05040207920792076
PV-0179,True,737,306,0.8471593465810565,-1.2000000000000002,-1.4164985664655991,0.8964280259647397,1.0581575114322004,0.0,0,,,0.6252163414634145
PV-0180,True,1800,1119,3.8336423738040235,-1.541885,-0.4021984446269639,0.0,0.0,0.482644696058623,826,-2.58,-0.6729892223723345,0.06636038961038963
PV-0181,True,1800,1800,4.768268430323774,-2.5026599999999997,-0.5248571963953096,2.4250305,0.508576758090638,1.0,1510,-2.5945125,-0.5441204785158934,0.035099192797267885
PV-0182,True,867,1800,3.841495471735913,0.23934999999999995,0.062306464178087745,0.0,0.0,1.0,87,-0.09211000000000014,-0.023977641175866603,0.8196152134243868
PV-0183,True,980,1524,1.4838854360579523,-0.26,-0.1752156828836521,1.106001,0.7453412326346235,0.0,0,,,0.7241379310344829
PV-0184,True,262,1800,4.30117370710665,0.40825,0.09491595266786494,0.538044444586365,0.12509247038718213,0.0,14,0.2127515000000002,0.04946359168161001,0.3445630808949236
PV-0185,True,1800,1800,3.39473394380101,0.33999999999999997,0.1001551242685338,1.3208971680191464,0.3891018235556235,0.0,0,,,0.6180303364285998
PV-0186,True,407,1800,3.6855041108124516,0.3467950000000002,0.09409703247449394,0.0,0.0,1.0,44,-0.09011800000000014,-0.02445201451156001,0.5650708539522926
PV-0187,True,104,1521,1.1153360069388936,0.52,0.46622721472713063,2.6540680351327888,2.379612976377439,0.0,0,,,0.75173397817047
PV-0188,True,792,1207,2.1939853004468985,-0.76,-0.34640159159005923,0.0,0.0,0.023792256242248983,187,-2.1709019999999994,-0.9894788262974245,1.5900249714128507
PV-0189,True,949,218,0.417631214088684,0.015380999999999992,0.03682914370651864,0.0,0.0,0.0,17,-0.08951819999999996,-0.21434748404842838,1.2006531553164987
PV-0190,True,1800,1800,5.437784031290322,1.367085,0.251404798744022,0.2589999999999999,0.047629695940414586,0.0,89,0.040000000000000036,0.007355937596975235,0.8949480078124998
PV-0191,True,69,69,0.5520112411273291,1.54,2.7897982600045954,1.3055011334456972,2.3649901237148265,0.0,0,,,3.731030044119427
PV-0192,True,159,1800,4.215744720302399,0.6820050000000001,0.16177568739292147,0.3834119,0.09094760841507916,1.0,39,0.3834119,0.09094760841507916,0.8857581578947364
PV-0193,True,309,1800,2.6514502156747066,2.066507,0.779387441553053,1.94657,0.7341529508992354,1.0,73,1.9605100000000002,0.7394104510844511,0.4823965460407309
PV-0194,True,1800,166,2.217439806902844,-0.7705350000000001,-0.3474885756092863,0.6245820000000002,0.28166807417080253,0.363636363636364,166,-0.8975744999999999,-0.4047796459709388,0.028521833333333246
PV-0195,True,239,1800,0.867830279568435,1.241725,1.430838528263268,0.6101447,0.7030691534563879,0.03489543468174424,1023,0.6321447000000004,0.7284197323863382,0.2734891713954538
PV-0196,True,84,1800,2.7375288359710424,-1.586945,-0.5796998296958895,3.01303563927329,1.1006406945132767,0.0,0,,,0.29847461627324434
PV-0197,True,361,1800,1.0697420814513243,-1.330173,-1.2434520648148644,0.479185424867454,0.4479448206967242,0.0,0,,,1.966801224944323
PV-0198,True,810,1800,3.988228199196044,2.025795,0.5079436027277386,0.9290000000000002,0.23293551762842207,0.3205973084074858,86,0.9057525000000001,0.22710648808475495,1.1361392968749997
PV-0199,True,1800,1631,5.07832478804705,-0.9138400000000002,-0.17994910489989197,0.0,0.0,0.07997209972839539,1631,-2.16,-0.42533711216817666,0.0202212285588623
PV-0200,True,1800,1800,3.3230621624711767,-0.9498140000000002,-0.28582492699855977,0.26394000000000006,0.0794267416904782,0.5875038413704774,77,-1.56041165,-0.469570406362669,1.3003336923825959
PV-0201,True,1800,515,1.8257749499229616,-0.4487199999999999,-0.24576961142934597,1.4400450679490593,0.7887308717921789,0.0,0,,,3.6923076923076956
PV-0202,True,230,693,0.5514902991001862,2.16,3.9166600092952946,1.9370607249498504,3.5124112393461253,0.0,0,,,0.7392358518888503
PV-0203,True,1800,1800,2.393670331887143,-0.74,-0.309148670199957,0.20000000000000007,0.08355369464863706,0.0,79,-2.087806,-0.8722195250479615,0.845505033657387
PV-0204,True,1800,612,1.5507908998024302,1.0714800000000002,0.6909248694562923,0.40217619706160185,0.25933618588607843,0.0,0,,,0.9668261521299589
PV-0205,True,498,1398,2.5838158527380815,-0.09999999999999999,-0.03870244851003199,0.0,0.0,1.0,595,-2.2800000000000002,-0.8824158260287295,2.5749999999999997
PV-0206,True,1231,1496,2.246748401377417,0.2596099999999999,0.11554920873242437,0.0,0.0,1.0,229,-0.040000000000000036,-0.017803506603354956,0.55558
PV-0207,True,387,480,0.6318976231907211,1.1474950000000002,1.815950808939283,0.7346235000000001,1.1625672783679295,0.34411659062542194,220,0.7147215,1.1310716701086259,2.4576857654721027
PV-0208,True,854,370,0.8007060068969464,0.3600000000000001,0.4496032212811079,0.0,0.0,0.10840149212847969,169,-0.2653139999999998,-0.3313500806971549,1.2096592647058824
PV-0209,True,1800,231,2.083400099585278,-0.042749999999999844,-0.020519342400199397,0.0,0.0,1.0,231,-0.41113049999999984,-0.19733631580503408,0.28251083333333327
PV-0210,True,1800,1800,4.146920018585999,-2.5014045,-0.6031957425725609,2.42,0.5835656316383845,0.9624060150375939,1389,-2.6843785000000002,-0.6473186094665286,0.07322124060150371
PV-0211,True,1800,1800,4.2896864688370036,-0.70297,-0.16387444749326527,0.11616999999999988,0.027081233289176786,1.0,1800,-0.8600000000000001,-0.20048085244634642,0.02931956638595235
PV-0212,True,230,479,0.6317187944481065,0.28,0.44323519018397833,0.1483646000000001,0.23485861320560683,0.9397479702198851,475,0.1486478,0.23530691394082132,0.30179346660041323
PV-0213,True,1800,992,2.253163965801841,0.00541999999999998,0.002405506249107418,0.05434,0.024117197338837187,0.0,160,-0.5199999999999999,-0.2307865774051405,0.33333333333333326
PV-0214,True,508,189,0.6798733518424483,0.16050599999999998,0.2360822049651317,0.0,0.0,0.061662524067952716,26,-0.06229775000000004,-0.09163140433607805,0.9342311130429484
PV-0215,True,94,102,0.37766344292776083,-0.32,-0.8473152644038395,0.09035070000000006,0.2392360226861626,0.9386313448619052,93,-0.5739111999999998,-1.5196366255385145,0.9916906882591098
PV-0216,True,1800,1714,2.7878187141274755,-0.94,-0.3371811786887293,0.0,0.0,1.0,1714,-2.0499955,-0.7353403180814799,0.4428797006931604
PV-0217,True,1200,1800,3.7575794904692583,1.46279,0.3892905003633928,1.0983195,0.29229441527073013,1.0,17,1.1864355,0.31574461778101576,0.8516365462969688
PV-0218,True,826,1800,1.875536280184492,0.26,0.13862701710810119,0.1979898987322334,0.10556441953378669,0.0,0,,,2.780133590054435
PV-0219,True,1800,1800,4.128599776052812,0.3608850000000001,0.0874109915166027,0.0,0.0,1.0,130,-0.08000000000000007,-0.01937702958374058,1.719278850428746
PV-0220,True,200,203,0.5342792384594695,-0.09999999999999998,-0.1871680439770373,0.0,0.0,0.6032387218045108,178,-0.34980610000000006,-0.6547252350823594,0.46193273809523855
PV-0221,True,1800,1154,2.8326094581006167,-2.2244764999999997,-0.7853099881589763,3.8147730096778365,1.3467345449858807,0.0,0,,,0.8807262454015166
PV-0222,True,1800,1761,4.809032593358881,-1.632695,-0.3395059127390193,0.08000000000000007,0.016635362403340223,1.0,1761,-2.5273455,-0.5255413538868883,0.024428189559110226
PV-0223,True,1800,689,2.954159113760557,-0.28,-0.09478162455629152,0.11857999999999991,0.040140017999589425,1.0,689,-0.43591900000000017,-0.14756111069626449,0.017666588785046764
PV-0224,True,1800,1800,2.275134888168857,0.24,0.10548825093758026,1.090844152099758,0.47946350687704686,0.0,0,,,2.814364516492177
PV-0225,True,324,1800,1.8668798074728885,0.16000000000000003,0.08570449975383518,2.928781489376768,1.568810952720801,0.0,0,,,1.4262338625908895
PV-0226,True,1800,1354,3.7614872728251827,-1.1199999999999999,-0.29775456322594146,0.1399999999999999,0.037219320403242655,0.8290396022004366,1031,-2.76,-0.73375231652107,0.8873239436619719
PV-0227,True,199,692,1.422554925107057,-1.4765885,-1.0379834718078647,3.3894457855712288,2.3826466913508804,0.0,0,,,0.9038471019375213
PV-0228,True,171,655,0.4727801947348029,-0.78,-1.6498153025160587,2.091809133497471,4.424485536393569,0.0,0,,,0.5004593855638877
PV-0229,True,810,1800,1.6310184539134218,-1.11926,-0.6862338052119996,1.3884659509674697,0.8512877016418924,0.0,0,,,0.21775999475272337
PV-0230,True,370,1158,1.0445224448896848,0.06,0.05744251862997236,0.8467500509807497,0.8106575929731961,0.0,0,,,1.32729155422913
PV-0231,True,1800,1800,3.8799677691599257,0.1200000000000001,0.030928091968656226,0.0,0.0,1.0,57,-0.02095350000000007,-0.005400431458876998,2.566239456521738
PV-0232,True,47,1800,1.3618269491415165,-0.5599999999999999,-0.4112123059049602,0.3205939999999998,0.2354146392844549,0.0,0,,,0.8770598109120117
PV-0233,True,631,618,1.5968056453471497,-2.075743,-1.2999346577013937,1.97639975,1.2377209184843065,0.8782634267478463,58,-2.33114755,-1.459881831450566,0.6795660745210376
PV-0234,True,1800,1800,2.5711597105573567,0.33999999999999997,0.13223604842746128,0.3042454472118851,0.11833004615101607,0.0,22,-2.325301,-0.9043782813071299,1.6056338028169017
PV-0235,True,588,1800,2.9649995236303637,0.36966299999999996,0.12467556809162057,0.0,0.0,0.7155268951903738,586,-0.9,-0.30354136411395927,0.3452448279036735
PV-0236,True,66,1151,0.7561120292124468,-1.42,-1.8780285792821565,0.9743946258575117,1.2886908132812334,0.0,0,,,0.3969099860741036
PV-0237,True,1613,1800,2.933487433574852,-2.22,-0.7567784250892902,0.0,0.0,0.9508196721311477,609,-2.802298,-0.9552786788607511,2.2295081967213113
PV-0238,True,251,249,0.75988682461331,0.58,0.7632715573074311,0.0696045208721388,0.09159853627881893,0.0,19,0.05000000000000002,0.06579927218167513,1.009671591029865
PV-0239,True,962,1800,4.845932585587526,0.3334649999999999,0.06881337990375082,0.0,0.0,1.0,78,-0.020000000000000018,-0.004127172561063434,1.003012888844423
PV-0240,True,1800,186,2.8741162622396854,1.48,0.5149408948567357,0.0,0.0,1.0,186,-0.11999999999999988,-0.04175196444784339,0.721106946834117
PV-0241,True,1800,103,2.570438970014133,-0.6791149999999999,-0.26420195457753504,1.047854951794379,0.4076560323035476,0.0,0,,,0.04761904761904761
PV-0242,True,137,1800,1.144838133925522,0.23789250000000006,0.2077957511637853,0.5530361042988065,0.4830692548670679,0.0,0,,,0.7152444659133876
PV-0243,True,1800,1800,5.600205510444782,1.480885,0.2644340457217229,0.17460005210251991,0.031177436573868293,0.0,171,0.12021250000000028,0.021465730101474918,0.6346545857988165
PV-0244,True,1730,1682,1.867657126124615,0.52028,0.27857361649650325,1.776869152775184,0.9513893786608381,0.0,0,,,2.107929293478261
PV-0245,True,1619,1417,2.4632746352763584,-1.0028200000000003,-0.40710848300822633,0.14000000000000012,0.056834913166023536,0.6710057354666786,1415,-1.8678999999999992,-0.7582995307343945,0.03303940677966095
PV-0246,True,135,1800,3.038122262544073,2.227382,0.7331442935857451,2.111729254517513,0.6950771140951997,0.0,2,,,1.2176112193649307
PV-0247,True,803,1800,3.37872879140925,0.88,0.2604529852284938,0.33734320000000007,0.0998432312346964,0.0,32,-0.45799999999999996,-0.13555394003937515,0.17951334669437236
PV-0248,True,374,1800,2.864421375533405,-1.013565,-0.3538463330351515,0.5369400000000008,0.1874514708577097,1.0,18,-1.3581205,-0.4741343266044768,4.2538930959369035
PV-0249,True,1010,785,1.5950630803544565,0.48,0.30092853750544707,2.228393132525489,1.3970564299126609,0.0,0,,,2.4269087553092845
PV-0250,True,1800,696,5.3988067658674534,1.9601005,0.3630617995799042,1.62,0.30006630543660634,1.0,696,1.62,0.30006630543660634,0.04642157142857143
PV-0251,True,1800,1800,4.841048035171948,-1.3472149999999998,-0.2782899467660722,0.06851999999999991,0.014153959948791579,0.42873534175131356,1268,-2.5288760000000003,-0.5223819267288426,0.011742412451361883
PV-0252,True,1437,464,0.7856792365968639,-1.0199999999999998,-1.2982397300176676,1.1433369266087972,1.4552210028625834,0.0,0,,,0.47103411799191935
PV-0253,True,767,769,1.2037685078283344,-0.01999999999999999,-0.01661449013654719,0.07843499999999981,0.06515787669300381,0.0,53,-1.048,-0.8705992831550732,3.317203900841205
PV-0254,True,1800,413,1.0735494847608467,-1.122053,-1.0451805118698914,0.5966106,0.555736469039344,0.4461092967183809,277,-1.5,-1.3972341483021187,1.0196481118800806
PV-0255,True,1800,530,4.238834035707568,1.2361399999999998,0.291622646602076,0.5800000000000001,0.13683007994984722,0.6825684025413584,530,0.5800000000000001,0.13683007994984722,0.02944746240601503
PV-0256,True,1800,1800,5.201127313933453,1.4400000000000002,0.2768630554653684,0.0006324999999998138,0.00012160825179291245,0.2874827446182974,208,-0.020000000000000018,-0.0038453202147967864,1.3828624868317732
PV-0257,True,1037,1800,3.6974708701707004,1.93808,0.5241636967678193,1.6800000000000002,0.45436463436490576,0.0,81,1.6287800000000001,0.4405119221195662,0.8928571428571427
PV-0258,True,317,1800,1.0463360216329345,-1.12,-1.0704018373104502,0.5203844732503076,0.4973397288169286,0.0,116,-1.8464429999999998,-1.764674981865196,1.442303766111802
PV-0259,False,1580,8,,,,,,,,,,
PV-0260,True,1800,593,2.822949300039217,-0.07268999999999992,-0.025749665429340193,0.0,0.0,1.0,593,-0.2782070000000001,-0.09855189393452272,0.10406675783192443
PV-0261,True,1800,1800,1.4833890320106624,-0.694989,-0.4685143175542938,0.0,0.0,0.38302263778914963,981,-1.35823315,-0.9156284162078375,0.22417723958333333
PV-0262,True,374,308,0.7195423933330697,0.05999999999999994,0.08338633075122577,0.37326799999999993,0.5187574817808095,0.0,0,,,3.962898699740803
PV-0263,True,64,1213,0.6730936423468763,-0.458167,-0.6806883488046457,0.4600000000000001,0.683411595444755,0.0,0,,,2.199999999999998
PV-0264,True,93,622,0.6657425066874919,1.64,2.463414884172083,1.2342865,1.8539998386784546,0.4587081125692566,120,1.2355921,1.8559609572594151,0.9558728142943943
PV-0265,True,1800,49,2.758256914506675,-0.956345,-0.3467207840467051,1.0062638893879925,0.3648187680036929,0.0,0,,,0.031690261957122275
PV-0266,True,105,128,0.5257418732786303,0.43999999999999995,0.836912603624423,0.7028501614188049,1.3368730876155863,0.0,0,,,4.0388724551154915
PV-0267,True,90,239,0.4852374744446936,0.019664999999999933,0.040526548413237426,0.0,0.0,0.1955416520916599,23,-0.10669825,-0.21988872586995803,0.4174560714285708
PV-0268,True,787,1800,2.5580381519245368,-2.6799999999999997,-1.0476778847038326,2.1823137,0.8531200749911173,1.0,0,,,1.4346948387096774
PV-0269,True,188,873,0.5970529504591714,1.1400000000000001,1.90937838783523,0.9443246,1.5816429669659196,0.4857748896069377,462,0.9494009,1.590145227939751,0.3336398142886246
PV-0270,True,1752,1216,1.6091596571951585,-1.1410855,-0.7091188838209914,1.02,0.6338712230568273,0.0,0,,,2.8256833288682204
PV-0271,True,330,1800,2.1673789066896414,-2.6799999999999997,-1.2365166015633662,2.519483,1.1624561779315952,1.0,0,,,0.44194699999999987
PV-0272,True,1162,1800,2.903347722926202,1.093745,0.37671856917560165,0.012912999999999952,0.004447624340010264,0.8159625229411038,1175,0.007874999999999854,0.0027123860975435845,1.5370694805194807
PV-0273,True,135,1800,3.540301502510596,-0.10436499999999982,-0.029479127674857532,0.3999999999999999,0.1129847273505776,0.0,40,-0.16655749999999991,-0.04704613431423456,0.5283125
PV-0274,True,1800,874,2.652470246881,-0.0017880000000000118,-0.0006740886168666713,0.0,0.0,1.0,874,-1.2999999999999998,-0.490109173337062,0.53125
PV-0275,True,369,431,0.6016746138409529,-0.31999999999999995,-0.5318489306989259,0.06661864973781748,0.1107220550864516,0.0,0,,,0.9984951179720933
PV-0276,True,846,1257,1.3499316266756245,-0.3439050000000001,-0.25475734711609743,0.0,0.0,0.718304800670418,1151,-0.55345,-0.409983727370652,0.05650000000000002
PV-0277,True,128,574,0.6287816639056237,0.03555300000000006,0.05654267934463233,1.3983175131940564,2.2238522423006524,0.0,0,,,2.28165506297576
PV-0278,True,1800,1800,4.758046540142979,2.62,0.5506461481398771,0.7799999999999999,0.16393282272866566,0.27526003758410006,351,0.7799999999999999,0.16393282272866566,0.9680596324733606
PV-0279,True,1800,1730,3.9392238825137786,0.42079999999999995,0.10682307290731351,0.0,0.0,0.906703083546013,1513,-0.10755989999999999,-0.027304845626433816,0.21507177184159618
PV-0280,True,1114,293,1.0708609584896092,-0.738213,-0.6893640058007242,0.0,0.0,0.34305137094346366,162,-1.52,-1.4194186350241742,0.4782608695652175
PV-0281,True,122,1800,3.18762208112766,0.9294985,0.29159620442558193,0.78200415,0.24532523934686654,0.46153846153846195,38,0.7791941499999998,0.24444370448216698,0.5296003846153847
PV-0282,True,999,275,0.7814087444329141,-0.56,-0.7166543809365797,0.3157540079751482,0.40408302341727437,0.0,0,,,1.5833333333333335
PV-0283,True,1287,363,1.961539183716925,0.64,0.32627438967967115,0.19029499999999966,0.09701310153764517,0.0,1,,,0.8816078695652172
PV-0284,True,1247,773,0.7600848792262458,-0.273436,-0.35974403316423487,0.0,0.0,0.8600560756718792,747,-0.6600000000000001,-0.8683240754267728,1.524754230769231
PV-0285,True,1800,1800,4.841048035171948,1.3472149999999998,0.2782899467660722,0.06851999999999991,0.014153959948791579,0.42873534175131356,244,0.06614249999999999,0.013662847284193638,0.8091914574129869
PV-0286,True,1445,1609,0.8787557366963352,0.37338000000000005,0.4248962304402299,0.0,0.0,0.48209029194811936,716,-0.08966600000000002,-0.10203745620722497,0.3988831272437176
PV-0287,True,184,112,0.4581871517359643,0.40429400000000004,0.882377426927456,1.9507283672639872,4.257492511243783,0.0,0,,,0.24585767871056202
PV-0288,True,1800,1800,4.983821204054077,0.392595,0.07877389334927277,0.022466499999999945,0.004507886434955698,0.3855421686746988,403,0.002466500000000149,0.000494901381693585,0.1964422812549251
PV-0289,True,1800,386,1.1621343823132912,-0.88,-0.7572274027796273,0.0,0.0,0.9936732837790704,386,-1.7378435,-1.4953894544800652,1.6028342841101624
PV-0290,True,1181,1800,2.0978100469798555,-0.78,-0.371816314409848,0.0,0.0,0.8941522832926729,1483,-2.379773,-1.1344082384513683,1.1168331625961618
PV-0291,True,28,1147,0.5123766763961057,-0.046115499999999976,-0.09000312099364419,0.0,0.0,0.36800335022736086,108,-0.20607200000000003,-0.40218848650458644,1.384641561055026
PV-0292,True,543,1094,0.7545932287349302,-0.08265000000000011,-0.10952920971549428,3.6179897332104125,4.794622580003725,0.0,0,,,0.8297183333333337
PV-0293,True,1441,802,2.5527985824245647,-1.3599999999999999,-0.5327486505842213,0.15767240053034012,0.06176452839478939,0.0,394,-2.6155825000000004,-1.024594152475518,1.6020409481888302
PV-0294,False,363,19,,,,,,,,,,
PV-0295,True,1798,320,2.779434669309036,1.5412970000000001,0.5545361497498931,1.446262,0.5203439447488575,1.0,320,1.446262,0.5203439447488575,0.022747715053763416
PV-0296,True,73,96,0.31514035883685576,1.65496,5.251501286944818,1.5955675100180071,5.063037675996341,0.0,0,,,0.47338709677419333
PV-0297,True,1296,1800,2.693130473965801,-0.62622,-0.23252493930524368,0.020000000000000018,0.007426301916426939,1.0,1800,-2.2395725,-0.8315870774363529,0.03552343749999992
PV-0298,True,186,1800,2.8170084209052466,0.10548500000000005,0.03744575245753167,0.18812799999999996,0.06678290295615977,0.0,20,-0.08086250000000006,-0.028705097009974458,0.8080263637891381
PV-0299,True,1309,1800,3.9947010588927383,1.3599999999999999,0.34045100745960905,0.017996000000000123,0.004504967889884682,0.0,158,0.0,0.0,1.1066658762886599
PV-0300,True,252,413,0.6534013220124648,1.3478080000000001,2.0627567692222826,2.1380608879346723,3.2722016560197362,0.0,0,,,0.31621185104077537
PV-0301,True,1800,1180,4.09066692956971,-1.294714,-0.31650437991933716,0.0547534999999999,0.013384981212772394,0.7821729526958091,1180,-2.15869975,-0.5277133991026421,0.043127812433152043
PV-0302,True,1496,1800,2.480981756632427,0.5631229999999998,0.22697587295617913,0.08745999999999987,0.035252173767982134,0.6742406677486666,356,0.10950499999999996,0.044137769134037136,1.5782018971965452
PV-0303,True,1216,418,1.2829506753797693,1.2810855,0.9985461830952955,1.3986459076701654,1.0901790181887927,0.0,0,,,0.8208788757528439
PV-0304,True,267,597,1.357040448992291,-0.7200000000000001,-0.5305663516033414,0.163575,0.1205380430048841,0.0,0,,,0.95734109823995
PV-0305,True,123,1800,0.713606263372609,-0.2891299999999999,-0.40516740791137207,1.0322445086605256,1.4465182855626646,0.0,0,,,1.698519999999999
PV-0306,True,1467,1800,2.682615334338653,1.039495,0.3874931253445129,0.06768265364183053,0.025230100184496403,0.0,153,0.05999999999999983,0.022366233142699782,1.7457627118644066
PV-0307,True,366,1800,1.9733656396507415,0.21221999999999985,0.1075421582984286,0.0,0.0,1.0,86,-0.028272499999999923,-0.01432704585096747,1.1648653846153842
PV-0308,True,166,135,0.3704500550204577,0.0,0.0,0.0,0.0,0.1656779760299685,57,-0.1635739999999999,-0.4415548001226959,0.6878244355349229
PV-0309,True,1800,1800,7.488370979762266,2.47892,0.33103594983467266,2.396313,0.32000457862947335,0.7091573890784983,1204,2.396313,0.32000457862947335,0.009850270758122757
PV-0310,True,108,118,0.3118314520168587,-0.33588300000000015,-1.0771299618033436,3.3244229332132353,10.660960950896978,0.0,0,,,0.2599409943188745
PV-0311,True,149,1581,1.0165135471319893,0.13054300000000008,0.1284222924213028,0.24176799999999998,0.23784041116041083,0.0,0,,,0.5786427272727271
PV-0312,True,523,1800,1.0620921271417585,-0.1399999999999999,-0.13181530718691972,0.23825200000000013,0.2243232897707003,0.0,0,,,0.578795549560264
PV-0313,True,1603,1800,2.71387690664286,-0.74,-0.27267264708604644,0.17785980000000023,0.06553716550837145,0.0,0,,,0.6594127659574468
PV-0314,True,1069,595,1.0659441250511732,0.56,0.5253558670095545,2.4779028999999997,2.3246086185624804,0.0,0,,,0.9713288105433823
PV-0315,True,208,1800,2.6940929493282786,1.0225754999999999,0.379562071254802,0.843098015146335,0.312943180136582,0.0,22,0.8404932,0.31197631848951657,1.1025129283455324
PV-0316,True,466,595,0.6316701504241224,2.107417,3.336261810986345,2.5724463350761546,4.07245194877253,0.0,0,,,0.5323525407730779
PV-0317,True,1800,170,2.2217791794107398,0.29000000000000004,0.13052602287726625,0.0,0.0,0.04883044621939498,90,-1.0008331000000001,-0.4504647038169838,0.8091914574129869
PV-0318,True,188,251,0.49999324840159465,1.24,2.4800334883802906,1.0021457713451671,2.0043186073989614,0.0,0,,,0.3336398142886246
PV-0319,True,154,413,0.6723642562057189,0.397947,0.5918622180270136,0.2719676,0.4044944351068951,0.7511371125217196,115,0.36,0.5354240602133572,0.2962485089152296
PV-0320,True,496,1800,1.9124182309707807,0.3147900000000001,0.16460311604549316,0.006922499999999943,0.0036197626062610517,1.0,289,0.020000000000000018,0.010457963470599017,0.7420515676921174
PV-0321,True,267,1081,2.036247630025441,0.888684,0.4364321838345844,0.0,0.0,0.01571739328264682,278,-1.8303968,-0.8989067798090602,3.6799999999999997
PV-0322,True,964,924,1.1768060292936973,-0.993821,-0.8445070600092673,1.7378739225322135,1.4767717697497365,0.0,0,,,0.8062219346831179
PV-0323,True,656,915,1.6312981772944868,0.8218300000000001,0.5037889525279846,0.6000000000000001,0.3678052292040821,0.4428943820224717,45,0.52,0.3187645319768711,0.5078502415458936
PV-0324,True,1800,1800,5.133678029462479,1.5822640000000001,0.30821255071301595,0.17996400000000023,0.035055568145718585,1.0,391,0.22840400000000005,0.0444912981860522,1.7558909657666861
PV-0325,True,1800,1706,4.4287090668397955,-0.9452699999999999,-0.2134414308399171,0.5654753513363783,0.12768401419059253,0.0,0,,,0.020562883959044383
PV-0326,True,108,657,0.4332295289332547,-0.07999999999999996,-0.18465961957160384,1.403494985128586,3.239610625306233,0.0,0,,,1.7647471071555154
PV-0327,True,1800,266,2.235415154860481,-0.9901690000000001,-0.44294635734533144,0.6872625000000001,0.3074428919861618,1.0,266,-1.277563,-0.5715103958305842,0.0635909395973154
PV-0328,True,1800,1525,3.064522141460399,-1.24,-0.4046307850819043,2.598998535694133,0.8480925951005135,0.0,0,,,2.1831918485350013
PV-0329,True,1800,1800,3.944847320405283,-0.40922499999999995,-0.10373658769585974,0.0,0.0,0.4856139586779241,1581,-0.7309399999999999,-0.18528980734415473,0.035699263095000995
PV-0330,True,253,1800,4.239618202844503,0.42000000000000004,0.09906552427721153,0.2947080000000001,0.06951286316354395,1.0,76,0.3188749999999999,0.07521314060451384,0.32416808719458656
PV-0331,True,595,1800,1.4713836744251254,-0.27713450000000006,-0.18834958197308901,1.8740433357740716,1.2736605471079911,0.0,0,,,1.6852941176470575
PV-0332,True,441,1800,1.1481369435931223,-0.036779500000000076,-0.03203407067879702,0.0,0.0,0.017286663150043895,15,-0.3529044,-0.30737134796444854,0.3316734583038194
PV-0333,True,1800,184,3.6928497905007465,-0.6400000000000001,-0.1733078885705819,0.42376250000000004,0.11475216270373627,1.0,184,-0.7812037,-0.21154494342269728,0.02432835144927535
PV-0334,True,494,1800,1.6974448946576417,0.6136845,0.3615342694961383,0.0,0.0,0.2156219201343961,914,-0.54,-0.31812520200186695,3.856671952086361
PV-0335,True,394,412,1.1578649956862417,1.591375,1.3744046205117604,1.509318,1.3035353911061622,0.34729423345660476,227,1.5094150000000002,1.3036191659852385,0.040872240619097944
PV-0336,True,1800,702,2.723144754320214,-0.90696,-0.3330561104256857,0.1776807725117507,0.06524837588228234,0.0,92,-2.4770684999999997,-0.9096352649157489,1.7230769230769234
PV-0337,True,1800,1800,3.6031187266832383,-2.22,-0.616132902743276,1.9249848,0.5342551678201282,1.0,81,-2.59248,-0.7195100124792289,0.42998612723741
PV-0338,True,196,469,1.1626734648361081,0.17084,0.14693721424534428,0.18799999999999972,0.16169630226015388,0.0,11,-0.02163499999999985,-0.01860797606062984,0.7439896189689751
PV-0339,True,851,1003,0.8605279862053397,-1.18,-1.3712511608174793,1.874865593401055,2.17873866214233,0.0,0,,,0.7596288542786093
PV-0340,True,1800,1524,3.1595246702622246,-1.68874,-0.5344917910895258,0.32462460727931586,0.10274476105052019,0.0,1076,-2.502447,-0.7920327457966359,0.040444218750000024
PV-0341,True,106,1800,1.172908243475817,0.04954499999999995,0.04224115592638127,0.0,0.0,1.0,121,-0.12334149999999999,-0.10515869479652358,0.21961982796095494
PV-0342,True,1800,1496,2.4787155705363118,1.420967,0.5732674683979776,0.0,0.0,0.6572769953051646,1468,-0.72,-0.29047302101072286,0.7718120805369127
PV-0343,True,439,1800,3.544518390457377,1.306165,0.36850281367321536,0.9487245146465066,0.2676596395156763,0.0,34,0.8999999999999999,0.2539131980307953,0.7559197969095484
PV-0344,True,1800,1800,3.1698256072690354,-0.6300000000000001,-0.19874910422683376,0.3400000000000001,0.10726142132876743,0.0,0,,,0.11005735337476005
